Link,Date,Name,Opponent,F1_Win,F1_Draw,Result_clean,EndRound
http://www.ufcstats.com/fighter-details/7f9f528cb72a6ed1,2005-04-16,Travis Wiuff,Renato Sobral,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/7f9f528cb72a6ed1,2002-11-22,Travis Wiuff,Vladimir Matyushenko,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,2022-06-11,Glover Teixeira,Jiri Prochazka,FALSE,FALSE,Submission,5
http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,2021-10-30,Glover Teixeira,Jan Blachowicz,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,2020-11-07,Glover Teixeira,Thiago Santos,TRUE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,2020-05-13,Glover Teixeira,Anthony Smith,TRUE,FALSE,Knockout,5
http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,2019-09-14,Glover Teixeira,Nikita Krylov,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/803bebcfb6d6f506,2018-12-01,Alex Gorgees,Damir Ismagulov,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80779d7441af1b52,2012-01-20,Christian Morecraft,Pat Barry,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/80779d7441af1b52,2011-06-26,Christian Morecraft,Matt Mitrione,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/80779d7441af1b52,2011-03-26,Christian Morecraft,Sean McCorkle,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/80779d7441af1b52,2010-08-07,Christian Morecraft,Stefan Struve,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/809bd1a871491508,2022-08-06,Terrance McKinney,Erick Gonzalez,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/809bd1a871491508,2022-03-12,Terrance McKinney,Drew Dober,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/809bd1a871491508,2022-02-26,Terrance McKinney,Fares Ziam,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/809bd1a871491508,2021-06-12,Terrance McKinney,Matt Frevola,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/80c0bed43da0e27b,2008-10-18,David Baron,Jim Miller,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,2022-04-23,Montana De La Rosa,Maycee Barber,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,2021-06-05,Montana De La Rosa,Ariane Lipski,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,2021-02-27,Montana De La Rosa,Mayra Bueno Silva,FALSE,TRUE,Other,3
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,2020-09-05,Montana De La Rosa,Viviane Araujo,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,2020-02-15,Montana De La Rosa,Mara Romero Borella,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d918336163b80c,2016-08-06,Tatsuya Kawajiri,Cub Swanson,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d918336163b80c,2016-02-21,Tatsuya Kawajiri,Dennis Bermudez,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d918336163b80c,2015-12-11,Tatsuya Kawajiri,Jason Knight,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d918336163b80c,2015-06-20,Tatsuya Kawajiri,Dennis Siver,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80d918336163b80c,2014-04-11,Tatsuya Kawajiri,Clay Guida,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80daefbed11ce998,2022-02-26,Alejandro Perez,Jonathan Martinez,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80daefbed11ce998,2021-10-02,Alejandro Perez,Johnny Eduardo,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/80daefbed11ce998,2019-07-06,Alejandro Perez,Song Yadong,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/80daefbed11ce998,2019-03-02,Alejandro Perez,Cody Stamann,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80daefbed11ce998,2018-07-14,Alejandro Perez,Eddie Wineland,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80dbeb1dd5b53e64,2014-03-01,Nam Phan,Vaughan Lee,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80dbeb1dd5b53e64,2013-12-06,Nam Phan,Takeya Mizugaki,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80dbeb1dd5b53e64,2012-12-08,Nam Phan,Dennis Siver,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80dbeb1dd5b53e64,2012-08-04,Nam Phan,Cole Miller,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/80dbeb1dd5b53e64,2011-12-30,Nam Phan,Jimy Hettes,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80e6d71e14c1d356,2000-04-14,Joe Slick,Ikuhisa Minowa,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/80e6d71e14c1d356,1999-11-19,Joe Slick,Jason DeLucia,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/80eacd4da0617c57,2021-03-06,Joseph Benavidez,Askar Askarov,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80eacd4da0617c57,2020-07-18,Joseph Benavidez,Deiveson Figueiredo,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/80eacd4da0617c57,2020-02-29,Joseph Benavidez,Deiveson Figueiredo,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/80eacd4da0617c57,2019-06-29,Joseph Benavidez,Jussier Formiga,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/80eacd4da0617c57,2019-01-19,Joseph Benavidez,Dustin Ortiz,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,2022-07-30,Amanda Nunes,Julianna Pena,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,2021-12-11,Amanda Nunes,Julianna Pena,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,2021-03-06,Amanda Nunes,Megan Anderson,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,2020-06-06,Amanda Nunes,Felicia Spencer,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/80fa8218c99f9c58,2019-12-14,Amanda Nunes,Germaine de Randamie,TRUE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/813550bc53b15fb0,2021-06-26,Yancy Medeiros,Damir Hadzovic,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/813550bc53b15fb0,2020-02-15,Yancy Medeiros,Lando Vannata,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/813550bc53b15fb0,2019-01-19,Yancy Medeiros,Gregor Gillespie,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/813550bc53b15fb0,2018-02-18,Yancy Medeiros,Donald Cerrone,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/813550bc53b15fb0,2017-12-02,Yancy Medeiros,Alex Oliveira,TRUE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/814e5233e2acf2ee,2022-07-23,Charles Johnson,Muhammad Mokaev,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,2021-10-23,Ricky Glenn,Grant Dawson,FALSE,TRUE,Other,3
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,2021-06-19,Ricky Glenn,Joaquim Silva,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,2018-11-30,Ricky Glenn,Kevin Aguilar,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,2018-07-14,Ricky Glenn,Dennis Bermudez,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/814ff3018127e8fc,2017-12-30,Ricky Glenn,Myles Jury,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/8163cd7de0342652,2016-11-05,Erick Montano,Max Griffin,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/8163cd7de0342652,2016-09-17,Erick Montano,Randy Brown,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/8163cd7de0342652,2015-11-21,Erick Montano,Enrique Marin,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,2007-04-21,Elvis Sinosic,Michael Bisping,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,2006-02-04,Elvis Sinosic,Alessio Sakara,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,2005-10-07,Elvis Sinosic,Forrest Griffin,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,2002-07-13,Elvis Sinosic,Renato Sobral,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,2002-03-22,Elvis Sinosic,Evan Tanner,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,2015-07-18,Marcus Brimage,Jimmie Rivera,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,2015-01-03,Marcus Brimage,Cody Garbrandt,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,2014-11-07,Marcus Brimage,Jumabieke Tuerxun,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,2014-07-05,Marcus Brimage,Russell Doane,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,2013-04-06,Marcus Brimage,Conor McGregor,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/81b8b3fb019dc69d,2015-06-20,Antonio Dos Santos,Scott Askham,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/81b8b3fb019dc69d,2014-12-20,Antonio Dos Santos,Daniel Sarafian,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/81ca2c245b19b3c5,1994-12-16,Melton Bowen,Steve Jennum,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,2018-09-08,Jarred Brooks,Robert Sanchez,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,2018-06-01,Jarred Brooks,Jose Torres,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,2017-10-28,Jarred Brooks,Deiveson Figueiredo,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,2017-07-29,Jarred Brooks,Eric Shelton,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/821cd80aab70d5f9,2006-11-18,Josh Shockman,Jake O'Brien,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/826475cc758e60e6,2018-02-10,Rob Wilkinson,Israel Adesanya,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/826475cc758e60e6,2017-09-02,Rob Wilkinson,Siyar Bahadurzada,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/8270c00fae24c922,2016-07-07,Dileno Lopes,Anthony Birchak,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/8270c00fae24c922,2015-08-01,Dileno Lopes,Reginaldo Vieira,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82a5152216251682,2022-06-04,Dan Ige,Movsar Evloev,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82a5152216251682,2021-12-11,Dan Ige,Josh Emmett,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82a5152216251682,2021-06-19,Dan Ige,Chan Sung Jung,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/82a5152216251682,2021-03-13,Dan Ige,Gavin Tucker,TRUE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/82a5152216251682,2020-07-15,Dan Ige,Calvin Kattar,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/82b4e942781b1046,2022-06-25,Raulian Paiva,Sergey Morozov,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82b4e942781b1046,2021-12-11,Raulian Paiva,Sean O'Malley,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/82b4e942781b1046,2021-07-24,Raulian Paiva,Kyler Phillips,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/82b4e942781b1046,2020-07-11,Raulian Paiva,Zhalgas Zhumagulov,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82b4e942781b1046,2020-02-15,Raulian Paiva,Mark De La Rosa,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,2020-09-19,Mara Romero Borella,Mayra Bueno Silva,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,2020-05-16,Mara Romero Borella,Cortney Casey,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,2020-02-15,Mara Romero Borella,Montana De La Rosa,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,2019-08-03,Mara Romero Borella,Lauren Murphy,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,2019-02-02,Mara Romero Borella,Taila Santos,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/82d4c957649faf9b,2022-04-16,Miguel Baeza,Andre Fialho,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/82d4c957649faf9b,2021-11-13,Miguel Baeza,Khaos Williams,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/82d4c957649faf9b,2021-06-05,Miguel Baeza,Santiago Ponzinibbio,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82d4c957649faf9b,2020-11-28,Miguel Baeza,Takashi Sato,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/82d4c957649faf9b,2020-05-16,Miguel Baeza,Matt Brown,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,2020-09-26,Diego Sanchez,Jake Matthews,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,2020-02-15,Diego Sanchez,Michel Pereira,TRUE,FALSE,Other,3
http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,2019-07-06,Diego Sanchez,Michael Chiesa,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,2019-03-02,Diego Sanchez,Mickey Gall,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,2018-09-08,Diego Sanchez,Craig White,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/830f60497fab345a,2022-02-19,Jamie Pickett,Kyle Daukaus,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/830f60497fab345a,2022-01-15,Jamie Pickett,Joseph Holmes,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/830f60497fab345a,2021-10-23,Jamie Pickett,Laureano Staropoli,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/830f60497fab345a,2021-05-15,Jamie Pickett,Jordan Wright,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/830f60497fab345a,2020-12-19,Jamie Pickett,Tafon Nchukwi,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/8349d55cdecd393a,2016-09-24,Antonio Silva,Roy Nelson,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/8349d55cdecd393a,2016-05-08,Antonio Silva,Stefan Struve,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/8349d55cdecd393a,2015-11-14,Antonio Silva,Mark Hunt,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/8349d55cdecd393a,2015-08-01,Antonio Silva,Soa Palelei,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/8349d55cdecd393a,2015-02-22,Antonio Silva,Frank Mir,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/8355922d564b152c,2021-06-12,Nate Diaz,Leon Edwards,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/8355922d564b152c,2019-11-02,Nate Diaz,Jorge Masvidal,FALSE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/8355922d564b152c,2019-08-17,Nate Diaz,Anthony Pettis,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/8355922d564b152c,2016-08-20,Nate Diaz,Conor McGregor,FALSE,FALSE,Split Decision,5
http://www.ufcstats.com/fighter-details/8355922d564b152c,2016-03-05,Nate Diaz,Conor McGregor,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/8377c5572cb356f3,1996-09-20,Fabio Gurgel,Jerry Bohlander,FALSE,FALSE,Unanimous Decision,1
http://www.ufcstats.com/fighter-details/837d30395faca41e,2013-08-03,Sheila Gaff,Amanda Nunes,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/837d30395faca41e,2013-04-27,Sheila Gaff,Sara McMann,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/83825fad27ab3581,2016-12-09,Joseph Gigliotti,Gerald Meerschaert,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/83825fad27ab3581,2016-08-06,Joseph Gigliotti,Trevor Smith,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/83a477a7dba1ca58,2011-11-12,Clay Harvison,DaMarques Johnson,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/83a477a7dba1ca58,2011-09-17,Clay Harvison,Seth Baczynski,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/83a477a7dba1ca58,2011-06-04,Clay Harvison,Justin Edwards,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/83b00f7597e5ac83,2020-02-08,Juan Adams,Justin Tafa,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/83b00f7597e5ac83,2019-07-20,Juan Adams,Greg Hardy,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/83b00f7597e5ac83,2019-05-04,Juan Adams,Arjan Bhullar,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/83b00f7597e5ac83,2018-12-15,Juan Adams,Chris de la Rocha,TRUE,FALSE,Knockout,3
http://www.ufcstats.com/fighter-details/83b743fedde154fb,1994-12-16,Joe Son,Keith Hackney,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/83c6c3e0f8bde8ee,2006-08-26,Cory Walmsley,David Heath,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/83d0de122f2f9664,2009-03-07,Michael Patt,Brandon Vera,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/83d0de122f2f9664,2008-09-06,Michael Patt,Tim Boetsch,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,2016-04-23,Efrain Escudero,Kevin Lee,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,2015-11-21,Efrain Escudero,Leandro Silva,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,2015-06-13,Efrain Escudero,Drew Dober,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,2015-02-14,Efrain Escudero,Rodrigo de Lima,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/83fd97284f4bb4a4,2014-09-13,Efrain Escudero,Leonardo Santos,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,2018-12-01,Ben Nguyen,Wilson Reis,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,2018-02-10,Ben Nguyen,Jussier Formiga,FALSE,FALSE,Submission,3
http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,2017-06-10,Ben Nguyen,Tim Elliott,TRUE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,2016-11-26,Ben Nguyen,Geane Herrera,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/840d2c82ea68b9aa,2016-07-13,Ben Nguyen,Louis Smolka,FALSE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/84a067c46306a737,2007-02-03,Sam Hoger,Lyoto Machida,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/84a067c46306a737,2006-04-06,Sam Hoger,Rashad Evans,FALSE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/84a067c46306a737,2005-11-19,Sam Hoger,Jeff Newton,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/84a067c46306a737,2005-08-06,Sam Hoger,Stephan Bonnar,FALSE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/84a067c46306a737,2005-04-09,Sam Hoger,Bobby Southworth,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,2012-09-29,Duane Ludwig,Che Mills,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,2012-05-26,Duane Ludwig,Dan Hardy,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,2012-01-20,Duane Ludwig,Josh Neer,FALSE,FALSE,Submission,1
http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,2011-08-14,Duane Ludwig,Amir Sadollah,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,2010-11-13,Duane Ludwig,Nick Osipczak,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,2022-06-25,Neil Magny,Shavkat Rakhmonov,FALSE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,2022-03-26,Neil Magny,Max Griffin,TRUE,FALSE,Split Decision,3
http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,2021-05-08,Neil Magny,Geoff Neal,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,2021-01-20,Neil Magny,Michael Chiesa,FALSE,FALSE,Unanimous Decision,5
http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,2020-08-29,Neil Magny,Robbie Lawler,TRUE,FALSE,Unanimous Decision,3
http://www.ufcstats.com/fighter-details/84ff027394f7e470,2021-05-08,Gregor Gillespie,Diego Ferreira,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/84ff027394f7e470,2019-11-02,Gregor Gillespie,Kevin Lee,FALSE,FALSE,Knockout,1
http://www.ufcstats.com/fighter-details/84ff027394f7e470,2019-01-19,Gregor Gillespie,Yancy Medeiros,TRUE,FALSE,Knockout,2
http://www.ufcstats.com/fighter-details/84ff027394f7e470,2018-06-01,Gregor Gillespie,Vinc Pichel,TRUE,FALSE,Submission,2
http://www.ufcstats.com/fighter-details/84ff027394f7e470,2018-01-27,Gregor Gillespie,Jordan Rinaldi,TRUE,FALSE,Knockout,1
